id,label
0,neg
1,pos
2,neg
3,pos
4,pos
5,neg
6,pos
7,neg
8,neg
9,pos
10,neg
11,neg
12,neg
13,neg
14,neg
15,pos
16,pos
17,pos
18,neg
19,pos
20,pos
21,pos
22,neg
23,pos
24,neg
25,neg
26,neg
27,pos
28,pos
29,pos
30,pos
31,neg
32,neg
33,pos
34,neg
35,pos
36,neg
37,pos
38,pos
39,pos
40,neg
41,neg
42,neg
43,neg
44,neg
45,pos
46,neg
47,neg
48,neg
49,pos
50,pos
51,pos
52,neg
53,neg
54,neg
55,pos
56,neg
57,neg
58,neg
59,pos
60,pos
61,neg
62,neg
63,pos
64,neg
65,neg
66,neg
67,pos
68,pos
69,neg
70,pos
71,neg
72,neg
73,neg
74,pos
75,neg
76,pos
77,neg
78,pos
79,neg
80,neg
81,neg
82,neg
83,pos
84,neg
85,neg
86,pos
87,neg
88,neg
89,neg
90,pos
91,neg
92,neg
93,neg
94,pos
95,pos
96,pos
97,pos
98,neg
99,neg
100,pos
101,pos
102,neg
103,neg
104,neg
105,pos
106,neg
107,pos
108,pos
109,pos
110,neg
111,neg
112,neg
113,pos
114,neg
115,neg
116,neg
117,neg
118,neg
119,pos
120,pos
121,pos
122,neg
123,neg
124,pos
125,neg
126,neg
127,neg
128,neg
129,neg
130,pos
131,pos
132,neg
133,pos
134,pos
135,neg
136,neg
137,neg
138,neg
139,neg
140,neg
141,neg
142,pos
143,neg
144,neg
145,neg
146,neg
147,pos
148,neg
149,pos
150,pos
151,neg
152,neg
153,neg
154,neg
155,pos
156,pos
157,pos
158,pos
159,pos
160,neg
161,neg
162,pos
163,pos
164,pos
165,pos
166,pos
167,pos
168,neg
169,neg
170,pos
171,neg
172,neg
173,neg
174,pos
175,neg
176,pos
177,pos
178,neg
179,pos
180,pos
181,pos
182,pos
183,neg
184,pos
185,neg
186,neg
187,neg
188,neg
189,neg
190,pos
191,neg
192,neg
193,neg
194,pos
195,pos
196,pos
197,neg
198,pos
199,pos
200,neg
201,neg
202,neg
203,neg
204,neg
205,neg
206,neg
207,pos
208,neg
209,neg
210,neg
211,neg
212,neg
213,neg
214,neg
215,pos
216,neg
217,neg
218,neg
219,neg
220,neg
221,pos
222,pos
223,pos
224,neg
225,pos
226,neg
227,neg
228,neg
229,neg
230,pos
231,pos
232,pos
233,pos
234,neg
235,neg
236,neg
237,neg
238,neg
239,pos
240,neg
241,pos
242,pos
243,neg
244,pos
245,pos
246,pos
247,pos
248,neg
249,neg
250,neg
251,neg
252,neg
253,neg
254,pos
255,neg
256,neg
257,neg
258,neg
259,neg
260,neg
261,pos
262,neg
263,neg
264,pos
265,neg
266,neg
267,neg
268,pos
269,neg
270,pos
271,neg
272,neg
273,pos
274,neg
275,pos
276,pos
277,pos
278,neg
279,neg
280,pos
281,pos
282,neg
283,neg
284,pos
285,neg
286,pos
287,neg
288,neg
289,neg
290,pos
291,neg
292,pos
293,pos
294,pos
295,neg
296,pos
297,pos
298,neg
299,pos
300,pos
301,pos
302,pos
303,pos
304,neg
305,neg
306,neg
307,neg
308,neg
309,pos
310,pos
311,neg
312,neg
313,pos
314,neg
315,pos
316,neg
317,neg
318,neg
319,pos
320,neg
321,pos
322,neg
323,neg
324,neg
325,pos
326,neg
327,neg
328,neg
329,pos
330,neg
331,pos
332,pos
333,neg
334,neg
335,neg
336,pos
337,pos
338,pos
339,pos
340,neg
341,pos
342,pos
343,pos
344,pos
345,neg
346,neg
347,pos
348,neg
349,pos
350,pos
351,neg
352,neg
353,neg
354,neg
355,neg
356,neg
357,neg
358,neg
359,neg
360,pos
361,neg
362,neg
363,pos
364,pos
365,pos
366,neg
367,neg
368,neg
369,neg
370,neg
371,neg
372,pos
373,neg
374,neg
375,pos
376,pos
377,pos
378,pos
379,neg
380,neg
381,neg
382,neg
383,neg
384,pos
385,pos
386,pos
387,pos
388,pos
389,pos
390,pos
391,neg
392,pos
393,neg
394,pos
395,pos
396,pos
397,neg
398,neg
399,pos
400,neg
401,neg
402,neg
403,pos
404,neg
405,neg
406,pos
407,neg
408,neg
409,pos
410,neg
411,pos
412,neg
413,neg
414,pos
415,neg
416,pos
417,pos
418,pos
419,neg
420,neg
421,pos
422,neg
423,pos
424,pos
425,neg
426,neg
427,pos
428,neg
429,neg
430,neg
431,neg
432,neg
433,pos
434,neg
435,neg
436,neg
437,pos
438,neg
439,pos
440,pos
441,neg
442,pos
443,pos
444,pos
445,pos
446,pos
447,neg
448,neg
449,pos
450,pos
451,pos
452,pos
453,neg
454,neg
455,pos
456,neg
457,neg
458,neg
459,pos
460,neg
461,pos
462,pos
463,neg
464,pos
465,pos
466,pos
467,neg
468,neg
469,neg
470,pos
471,pos
472,neg
473,neg
474,pos
475,pos
476,neg
477,neg
478,pos
479,neg
480,pos
481,neg
482,pos
483,pos
484,neg
485,neg
486,neg
487,neg
488,pos
489,pos
490,neg
491,pos
492,neg
493,pos
494,neg
495,neg
496,pos
497,neg
498,neg
499,pos
500,neg
501,pos
502,neg
503,neg
504,neg
505,neg
506,pos
507,neg
508,pos
509,neg
510,pos
511,neg
512,neg
513,neg
514,neg
515,neg
516,neg
517,neg
518,pos
519,neg
520,neg
521,neg
522,neg
523,neg
524,pos
525,neg
526,neg
527,pos
528,neg
529,neg
530,neg
531,pos
532,neg
533,pos
534,pos
535,neg
536,neg
537,neg
538,pos
539,pos
540,pos
541,neg
542,pos
543,pos
544,pos
545,pos
546,pos
547,neg
548,neg
549,neg
550,neg
551,pos
552,pos
553,pos
554,neg
555,neg
556,neg
557,neg
558,pos
559,pos
560,neg
561,neg
562,neg
563,neg
564,neg
565,neg
566,neg
567,neg
568,pos
569,neg
570,pos
571,pos
572,neg
573,pos
574,neg
575,pos
576,neg
577,neg
578,pos
579,pos
580,pos
581,neg
582,pos
583,neg
584,neg
585,neg
586,neg
587,pos
588,neg
589,pos
590,neg
591,neg
592,neg
593,pos
594,pos
595,neg
596,neg
597,neg
598,neg
599,pos
600,neg
601,neg
602,neg
603,neg
604,neg
605,neg
606,pos
607,neg
608,neg
609,pos
610,neg
611,neg
612,pos
613,pos
614,neg
615,pos
616,neg
617,neg
618,pos
619,neg
620,pos
621,pos
622,neg
623,neg
624,pos
625,neg
626,neg
627,neg
628,pos
629,pos
630,neg
631,neg
632,pos
633,neg
634,pos
635,neg
636,pos
637,neg
638,pos
639,neg
640,neg
641,pos
642,neg
643,pos
644,pos
645,pos
646,pos
647,pos
648,pos
649,neg
650,neg
651,neg
652,pos
653,neg
654,neg
655,neg
656,pos
657,neg
658,neg
659,neg
660,pos
661,neg
662,pos
663,pos
664,pos
665,pos
666,pos
667,neg
668,pos
669,neg
670,pos
671,neg
672,neg
673,pos
674,pos
675,neg
676,neg
677,pos
678,neg
679,pos
680,neg
681,neg
682,neg
683,neg
684,neg
685,neg
686,neg
687,neg
688,neg
689,neg
690,pos
691,neg
692,neg
693,neg
694,neg
695,neg
696,pos
697,pos
698,neg
699,neg
700,neg
701,pos
702,neg
