id,label
0,neg
1,pos
2,neg
3,pos
4,neg
5,pos
6,pos
7,neg
8,pos
9,pos
10,neg
11,neg
12,neg
13,neg
14,neg
15,pos
16,pos
17,neg
18,neg
19,pos
20,neg
21,neg
22,neg
23,neg
24,neg
25,pos
26,neg
27,neg
28,neg
29,neg
30,pos
31,neg
32,neg
33,neg
34,neg
35,pos
36,neg
37,neg
38,neg
39,neg
40,pos
41,neg
42,neg
43,neg
44,pos
45,pos
46,neg
47,neg
48,pos
49,pos
50,pos
51,pos
52,neg
53,pos
54,neg
55,pos
56,neg
57,neg
58,neg
59,pos
60,neg
61,pos
62,neg
63,pos
64,neg
65,pos
66,pos
67,neg
68,neg
69,pos
70,neg
71,neg
72,neg
73,pos
74,neg
75,neg
76,neg
77,neg
78,neg
79,neg
80,neg
81,neg
82,neg
83,neg
84,neg
85,pos
86,neg
87,neg
88,neg
89,neg
90,neg
91,pos
92,neg
93,neg
94,neg
95,neg
96,neg
97,neg
98,neg
99,pos
100,pos
101,neg
102,neg
103,neg
104,pos
105,pos
106,neg
107,pos
108,pos
109,pos
110,neg
111,pos
112,pos
113,neg
114,neg
115,pos
116,neg
117,neg
118,neg
119,neg
120,pos
121,pos
122,pos
123,neg
124,neg
125,neg
126,pos
127,neg
128,pos
129,neg
130,pos
131,neg
132,neg
133,neg
134,pos
135,neg
136,pos
137,neg
138,neg
139,neg
140,neg
141,neg
142,pos
143,pos
144,pos
145,neg
146,pos
147,pos
148,pos
149,pos
150,neg
151,neg
152,pos
153,neg
154,neg
155,neg
156,neg
157,neg
158,pos
159,neg
160,pos
161,pos
162,neg
163,neg
164,neg
165,neg
166,neg
167,neg
168,neg
169,neg
170,neg
171,pos
172,neg
173,neg
174,neg
175,neg
176,pos
177,pos
178,neg
179,neg
180,neg
181,neg
182,pos
183,neg
184,pos
185,neg
186,pos
187,neg
188,neg
189,neg
190,neg
191,pos
192,neg
193,neg
194,neg
195,neg
196,neg
197,neg
198,pos
199,pos
200,neg
201,neg
202,neg
203,pos
204,neg
205,neg
206,neg
207,neg
208,neg
209,neg
210,neg
211,neg
212,pos
213,neg
214,neg
215,neg
216,neg
217,pos
218,neg
219,neg
220,neg
221,neg
222,neg
223,neg
224,pos
225,pos
226,neg
227,neg
228,pos
229,pos
230,pos
231,neg
232,neg
233,neg
234,pos
235,pos
236,neg
237,neg
238,pos
239,pos
240,neg
241,neg
242,pos
243,neg
244,pos
245,neg
246,neg
247,neg
248,pos
249,neg
250,pos
251,neg
252,neg
253,neg
254,pos
255,pos
256,neg
257,neg
258,pos
259,neg
260,neg
261,neg
262,neg
263,pos
264,pos
265,pos
266,pos
267,neg
268,neg
269,pos
270,pos
271,neg
272,neg
273,neg
274,pos
275,neg
276,neg
277,neg
278,pos
279,neg
280,pos
281,neg
282,neg
283,pos
284,neg
285,neg
286,neg
287,neg
288,pos
289,pos
290,neg
291,pos
292,neg
293,neg
294,pos
295,neg
296,neg
297,pos
298,pos
299,neg
300,pos
301,pos
302,neg
303,neg
304,neg
305,pos
306,neg
307,neg
308,pos
309,pos
310,pos
311,neg
312,neg
313,neg
314,pos
315,pos
316,pos
317,neg
318,neg
319,neg
320,neg
321,neg
322,pos
323,neg
324,neg
325,pos
326,neg
327,neg
328,pos
329,neg
330,neg
331,neg
332,neg
333,neg
334,neg
335,neg
336,neg
337,neg
338,neg
339,neg
340,neg
341,pos
342,neg
343,neg
344,pos
345,neg
346,neg
347,neg
348,neg
349,neg
350,neg
351,pos
352,neg
353,pos
354,neg
355,neg
356,pos
357,neg
358,neg
359,neg
360,neg
361,neg
362,neg
363,pos
364,neg
365,neg
366,neg
367,neg
368,pos
369,pos
370,neg
371,neg
372,neg
373,neg
374,neg
375,pos
376,neg
377,neg
378,pos
379,pos
380,neg
381,pos
382,neg
383,neg
384,pos
385,neg
386,pos
387,pos
388,pos
389,pos
390,neg
391,neg
392,neg
393,neg
394,neg
395,pos
396,pos
397,neg
398,neg
399,pos
400,neg
401,neg
402,neg
403,neg
404,neg
405,neg
406,pos
407,neg
408,pos
409,pos
410,pos
411,neg
412,pos
413,neg
414,pos
415,pos
416,neg
417,pos
418,neg
419,neg
420,neg
421,neg
422,neg
423,neg
424,neg
425,pos
426,neg
427,neg
428,neg
429,neg
430,pos
431,neg
432,pos
433,pos
434,pos
435,neg
436,pos
437,neg
438,pos
439,pos
440,neg
441,pos
442,pos
443,neg
444,neg
445,pos
446,pos
447,pos
448,neg
449,pos
450,pos
451,neg
452,pos
453,neg
454,pos
455,neg
456,neg
457,pos
458,neg
459,neg
460,pos
461,neg
462,pos
463,pos
464,neg
465,pos
466,neg
467,neg
468,neg
469,neg
470,neg
471,pos
472,neg
473,pos
474,pos
475,pos
476,neg
477,pos
478,pos
479,neg
480,neg
481,neg
482,neg
483,neg
484,pos
485,pos
486,neg
487,pos
488,neg
489,neg
490,pos
491,pos
492,neg
493,pos
494,neg
495,pos
496,pos
497,pos
498,pos
499,neg
500,pos
501,pos
502,neg
503,pos
504,pos
505,pos
506,pos
507,neg
508,neg
509,pos
510,neg
511,neg
512,neg
513,pos
514,neg
515,neg
516,neg
517,neg
518,pos
519,neg
520,neg
521,pos
522,neg
523,pos
524,pos
525,pos
526,pos
527,neg
528,pos
529,neg
530,neg
531,pos
532,neg
533,pos
534,pos
535,neg
536,neg
537,neg
538,neg
539,neg
540,neg
541,neg
542,neg
543,pos
544,neg
545,neg
546,neg
547,neg
548,pos
549,neg
550,neg
551,neg
552,neg
553,pos
554,neg
555,neg
556,pos
557,neg
558,neg
559,pos
560,neg
561,pos
562,neg
563,neg
564,neg
565,neg
566,pos
567,neg
568,neg
569,neg
570,neg
571,pos
572,pos
573,neg
574,neg
575,pos
576,neg
577,neg
578,pos
579,pos
580,pos
581,neg
582,neg
583,neg
584,neg
585,neg
586,neg
587,neg
588,neg
589,neg
590,pos
591,neg
592,neg
593,neg
594,pos
595,neg
596,pos
597,neg
598,neg
599,neg
600,neg
601,neg
602,neg
603,neg
604,neg
605,neg
606,pos
607,neg
608,pos
609,neg
610,neg
611,neg
612,pos
613,neg
614,neg
615,neg
616,neg
617,neg
618,neg
619,pos
620,neg
621,neg
622,pos
623,neg
624,pos
625,neg
626,neg
627,neg
628,neg
629,pos
630,pos
631,neg
632,pos
633,neg
634,neg
635,neg
636,pos
637,neg
638,pos
639,neg
640,neg
641,pos
642,pos
643,pos
644,neg
645,neg
646,neg
647,neg
648,neg
649,neg
650,neg
651,neg
652,neg
653,neg
654,pos
655,neg
656,neg
657,neg
658,pos
659,neg
660,pos
661,pos
662,pos
663,pos
664,neg
665,neg
666,neg
667,pos
668,neg
669,neg
670,pos
671,neg
672,pos
673,neg
674,neg
675,neg
676,neg
677,pos
678,pos
679,pos
680,neg
681,pos
682,neg
683,neg
684,pos
685,neg
686,neg
687,pos
688,neg
689,pos
690,neg
691,neg
692,neg
693,neg
694,neg
695,neg
696,neg
697,neg
698,pos
699,neg
700,pos
701,neg
702,neg
