id,label
0,neg
1,pos
2,neg
3,pos
4,neg
5,pos
6,pos
7,pos
8,neg
9,pos
10,pos
11,neg
12,pos
13,neg
14,pos
15,pos
16,pos
17,pos
18,pos
19,pos
20,pos
21,neg
22,neg
23,neg
24,pos
25,neg
26,pos
27,neg
28,neg
29,neg
30,neg
31,neg
32,pos
33,pos
34,neg
35,pos
36,pos
37,neg
38,pos
39,neg
40,neg
41,neg
42,neg
43,neg
44,pos
45,neg
46,neg
47,neg
48,pos
49,pos
50,neg
51,neg
52,pos
53,pos
54,neg
55,neg
56,neg
57,neg
58,neg
59,pos
60,pos
61,neg
62,pos
63,pos
64,pos
65,neg
66,pos
67,pos
68,pos
69,pos
70,pos
71,pos
72,pos
73,pos
74,neg
75,neg
76,neg
77,pos
78,neg
79,pos
80,neg
81,neg
82,neg
83,neg
84,neg
85,neg
86,neg
87,pos
88,pos
89,neg
90,neg
91,pos
92,pos
93,neg
94,pos
95,neg
96,neg
97,neg
98,pos
99,neg
100,pos
101,neg
102,neg
103,neg
104,pos
105,pos
106,neg
107,pos
108,pos
109,pos
110,pos
111,neg
112,neg
113,neg
114,neg
115,pos
116,neg
117,pos
118,neg
119,pos
120,pos
121,pos
122,pos
123,pos
124,neg
125,pos
126,neg
127,neg
128,neg
129,neg
130,pos
131,neg
132,neg
133,neg
134,pos
135,neg
136,pos
137,neg
138,pos
139,neg
140,neg
141,neg
142,pos
143,neg
144,pos
145,pos
146,pos
147,neg
148,pos
149,pos
150,neg
151,pos
152,pos
153,neg
154,neg
155,neg
156,pos
157,pos
158,pos
159,neg
160,pos
161,pos
162,neg
163,neg
164,neg
165,pos
166,neg
167,pos
168,pos
169,neg
170,pos
171,neg
172,pos
173,neg
174,neg
175,neg
176,neg
177,neg
178,pos
179,pos
180,neg
181,pos
182,pos
183,pos
184,pos
185,neg
186,pos
187,pos
188,neg
189,pos
190,neg
191,pos
192,neg
193,neg
194,pos
195,neg
196,pos
197,pos
198,neg
199,pos
200,neg
201,neg
202,pos
203,neg
204,neg
205,pos
206,pos
207,pos
208,neg
209,neg
210,neg
211,neg
212,neg
213,neg
214,neg
215,neg
216,pos
217,neg
218,neg
219,pos
220,pos
221,pos
222,neg
223,neg
224,neg
225,pos
226,pos
227,pos
228,pos
229,pos
230,pos
231,neg
232,neg
233,neg
234,neg
235,pos
236,neg
237,pos
238,pos
239,pos
240,neg
241,neg
242,pos
243,neg
244,pos
245,pos
246,pos
247,pos
248,neg
249,neg
250,pos
251,pos
252,pos
253,neg
254,pos
255,neg
256,neg
257,neg
258,pos
259,pos
260,neg
261,pos
262,pos
263,neg
264,pos
265,neg
266,neg
267,neg
268,neg
269,pos
270,neg
271,neg
272,pos
273,neg
274,pos
275,pos
276,neg
277,neg
278,pos
279,neg
280,neg
281,neg
282,pos
283,pos
284,neg
285,neg
286,pos
287,neg
288,pos
289,pos
290,pos
291,pos
292,pos
293,neg
294,neg
295,pos
296,pos
297,pos
298,neg
299,neg
300,neg
301,neg
302,neg
303,neg
304,neg
305,pos
306,neg
307,neg
308,pos
309,neg
310,pos
311,pos
312,neg
313,neg
314,pos
315,neg
316,neg
317,pos
318,pos
319,pos
320,pos
321,neg
322,neg
323,pos
324,neg
325,neg
326,neg
327,pos
328,neg
329,neg
330,neg
331,neg
332,pos
333,pos
334,pos
335,neg
336,neg
337,neg
338,neg
339,neg
340,neg
341,neg
342,neg
343,neg
344,neg
345,neg
346,pos
347,neg
348,neg
349,neg
350,pos
351,neg
352,pos
353,neg
354,neg
355,neg
356,neg
357,pos
358,pos
359,neg
360,pos
361,neg
362,pos
363,neg
364,neg
365,neg
366,neg
367,neg
368,pos
369,pos
370,neg
371,neg
372,neg
373,neg
374,pos
375,neg
376,pos
377,pos
378,neg
379,neg
380,neg
381,pos
382,neg
383,pos
384,pos
385,pos
386,neg
387,pos
388,pos
389,pos
390,neg
391,neg
392,pos
393,pos
394,pos
395,neg
396,neg
397,pos
398,pos
399,pos
400,neg
401,pos
402,pos
403,neg
404,pos
405,pos
406,pos
407,pos
408,pos
409,pos
410,pos
411,pos
412,neg
413,neg
414,pos
415,neg
416,neg
417,neg
418,pos
419,neg
420,neg
421,neg
422,neg
423,neg
424,pos
425,pos
426,neg
427,pos
428,neg
429,neg
430,neg
431,pos
432,pos
433,pos
434,pos
435,neg
436,pos
437,neg
438,pos
439,pos
440,pos
441,pos
442,pos
443,neg
444,neg
445,pos
446,pos
447,neg
448,neg
449,pos
450,pos
451,neg
452,pos
453,neg
454,pos
455,neg
456,pos
457,pos
458,pos
459,neg
460,neg
461,pos
462,pos
463,pos
464,neg
465,pos
466,neg
467,neg
468,neg
469,pos
470,neg
471,pos
472,neg
473,pos
474,pos
475,pos
476,pos
477,pos
478,neg
479,pos
480,neg
481,neg
482,neg
483,pos
484,pos
485,neg
486,pos
487,neg
488,pos
489,neg
490,pos
491,neg
492,neg
493,pos
494,pos
495,pos
496,pos
497,pos
498,neg
499,neg
500,pos
501,pos
502,neg
503,pos
504,neg
505,pos
506,neg
507,pos
508,pos
509,neg
510,neg
511,neg
512,pos
513,pos
514,neg
515,pos
516,pos
517,neg
518,pos
519,pos
520,pos
521,pos
522,pos
523,neg
524,pos
525,neg
526,pos
527,pos
528,pos
529,neg
530,neg
531,neg
532,pos
533,pos
534,pos
535,neg
536,neg
537,pos
538,neg
539,neg
540,pos
541,neg
542,neg
543,pos
544,neg
545,pos
546,pos
547,pos
548,neg
549,neg
550,neg
551,pos
552,neg
553,pos
554,neg
555,pos
556,pos
557,pos
558,neg
559,pos
560,neg
561,neg
562,neg
563,neg
564,neg
565,neg
566,pos
567,pos
568,neg
569,pos
570,neg
571,neg
572,pos
573,neg
574,neg
575,neg
576,neg
577,neg
578,neg
579,pos
580,pos
581,pos
582,pos
583,neg
584,neg
585,neg
586,pos
587,neg
588,pos
589,neg
590,pos
591,neg
592,neg
593,neg
594,neg
595,neg
596,pos
597,neg
598,neg
599,neg
600,neg
601,neg
602,neg
603,neg
604,neg
605,pos
606,neg
607,pos
608,neg
609,pos
610,pos
611,neg
612,neg
613,pos
614,neg
615,neg
616,neg
617,neg
618,neg
619,neg
620,neg
621,neg
622,neg
623,pos
624,neg
625,neg
626,neg
627,pos
628,neg
629,neg
630,pos
631,neg
632,pos
633,neg
634,pos
635,neg
636,neg
637,pos
638,pos
639,neg
640,pos
641,neg
642,neg
643,pos
644,neg
645,pos
646,neg
647,neg
648,neg
649,neg
650,neg
651,neg
652,neg
653,neg
654,pos
655,pos
656,neg
657,neg
658,pos
659,neg
660,neg
661,neg
662,pos
663,pos
664,neg
665,neg
666,neg
667,neg
668,neg
669,neg
670,pos
671,neg
672,pos
673,neg
674,pos
675,neg
676,neg
677,neg
678,neg
679,neg
680,pos
681,neg
682,neg
683,neg
684,neg
685,pos
686,neg
687,pos
688,neg
689,pos
690,neg
691,pos
692,pos
693,neg
694,pos
695,neg
696,neg
697,neg
698,pos
699,pos
700,pos
701,neg
702,neg
