id,label
0,neg
1,neg
2,pos
3,neg
4,pos
5,neg
6,neg
7,neg
8,neg
9,neg
10,pos
11,pos
12,neg
13,pos
14,neg
15,neg
16,pos
17,neg
18,neg
19,pos
20,pos
21,neg
22,pos
23,pos
24,pos
25,neg
26,neg
27,neg
28,pos
29,neg
30,neg
31,pos
32,neg
33,pos
34,pos
35,neg
36,pos
37,neg
38,pos
39,neg
40,neg
41,pos
42,pos
43,pos
44,pos
45,neg
46,neg
47,pos
48,neg
49,neg
50,neg
51,neg
52,pos
53,pos
54,pos
55,pos
56,neg
57,pos
58,neg
59,pos
60,pos
61,pos
62,pos
63,neg
64,pos
65,neg
66,pos
67,neg
68,neg
69,pos
70,pos
71,pos
72,neg
73,pos
74,pos
75,neg
76,pos
77,neg
78,pos
79,neg
80,neg
81,pos
82,neg
83,neg
84,pos
85,neg
86,pos
87,pos
88,pos
89,neg
90,neg
91,pos
92,neg
93,neg
94,neg
95,pos
96,neg
97,neg
98,pos
99,neg
100,neg
101,neg
102,neg
103,pos
104,neg
105,pos
106,neg
107,neg
108,pos
109,pos
110,pos
111,neg
112,pos
113,neg
114,neg
115,neg
116,neg
117,pos
118,pos
119,neg
120,neg
121,neg
122,pos
123,pos
124,neg
125,neg
126,neg
127,neg
128,pos
129,neg
130,pos
131,neg
132,pos
133,pos
134,pos
135,neg
136,neg
137,neg
138,pos
139,neg
140,pos
141,neg
142,neg
143,neg
144,pos
145,pos
146,pos
147,neg
148,pos
149,pos
150,pos
151,neg
152,neg
153,pos
154,pos
155,neg
156,neg
157,neg
158,neg
159,neg
160,neg
161,pos
162,neg
163,pos
164,pos
165,neg
166,neg
167,neg
168,pos
169,neg
170,pos
171,neg
172,neg
173,pos
174,neg
175,neg
176,neg
177,neg
178,pos
179,pos
180,pos
181,pos
182,neg
183,pos
184,pos
185,pos
186,pos
187,pos
188,pos
189,neg
190,neg
191,neg
192,neg
193,neg
194,pos
195,pos
196,neg
197,neg
198,neg
199,pos
200,neg
201,pos
202,pos
203,neg
204,neg
205,neg
206,pos
207,neg
208,pos
209,pos
210,pos
211,neg
212,pos
213,neg
214,pos
215,pos
216,pos
217,neg
218,neg
219,neg
220,neg
221,pos
222,neg
223,neg
224,pos
225,pos
226,pos
227,pos
228,neg
229,neg
230,neg
231,neg
232,neg
233,neg
234,neg
235,neg
236,neg
237,neg
238,pos
239,neg
240,neg
241,neg
242,neg
243,pos
244,pos
245,neg
246,neg
247,pos
248,pos
249,neg
250,neg
251,neg
252,pos
253,neg
254,neg
255,neg
256,neg
257,pos
258,neg
259,neg
260,pos
261,pos
262,neg
263,pos
264,pos
265,neg
266,neg
267,pos
268,neg
269,neg
270,neg
271,pos
272,pos
273,neg
274,neg
275,pos
276,neg
277,pos
278,neg
279,pos
280,neg
281,neg
282,pos
283,pos
284,pos
285,neg
286,pos
287,pos
288,neg
289,neg
290,neg
291,neg
292,neg
293,pos
294,pos
295,pos
296,neg
297,neg
298,pos
299,pos
300,neg
301,pos
302,neg
303,neg
304,pos
305,neg
306,neg
307,neg
308,neg
309,pos
310,pos
311,neg
312,pos
313,pos
314,pos
315,neg
316,neg
317,neg
318,neg
319,neg
320,neg
321,pos
322,pos
323,neg
324,pos
325,pos
326,pos
327,neg
328,neg
329,pos
330,neg
331,neg
332,pos
333,pos
334,pos
335,neg
336,pos
337,pos
338,neg
339,pos
340,neg
341,neg
342,neg
343,neg
344,neg
345,pos
346,pos
347,neg
348,neg
349,neg
350,pos
351,neg
352,pos
353,pos
354,pos
355,pos
356,neg
357,pos
358,neg
359,neg
360,neg
361,neg
