id,label
2,neg
14,neg
15,pos
36,neg
43,neg
59,neg
64,pos
68,pos
99,neg
110,neg
111,neg
121,neg
125,neg
160,neg
166,neg
180,neg
211,neg
224,pos
249,neg
253,neg
264,pos
265,neg
266,pos
270,neg
287,neg
299,pos
314,neg
315,neg
331,neg
355,neg
364,pos
378,neg
407,neg
435,neg
439,neg
450,pos
486,neg
490,pos
502,neg
506,neg
532,neg
537,neg
558,neg
563,neg
565,neg
570,neg
573,neg
574,neg
580,neg
607,neg
624,neg
636,neg
671,neg
674,neg
675,neg
682,neg
685,neg
688,neg
696,neg
709,neg
725,pos
727,neg
741,neg
746,neg
772,neg
775,neg
802,neg
805,neg
821,neg
823,neg
861,neg
882,neg
891,neg
901,neg
909,neg
910,neg
914,neg
958,neg
973,neg
978,neg
1003,neg
1013,pos
1030,neg
1037,pos
1038,neg
1045,neg
1070,neg
1087,pos
1097,neg
1098,neg
1102,neg
1117,neg
1118,pos
1142,neg
1144,neg
1147,pos
1157,pos
1158,neg
1164,neg
1165,neg
1167,neg
1175,neg
1182,neg
1183,neg
1189,neg
1191,neg
1194,neg
1233,neg
1235,neg
1257,neg
1264,neg
1267,pos
1274,neg
1286,neg
1296,neg
1315,neg
1323,neg
1344,neg
1366,neg
1369,pos
1372,neg
1377,neg
1389,neg
1391,pos
1407,neg
1419,neg
1445,neg
1474,neg
1492,neg
1498,pos
1516,pos
1523,neg
1539,pos
1542,neg
1558,neg
1586,neg
1598,neg
1614,neg
1618,neg
1627,neg
1640,neg
1652,neg
1663,neg
1665,neg
1675,neg
1696,neg
1711,neg
1722,neg
1726,neg
1763,neg
1767,neg
1771,neg
1773,neg
1777,neg
1783,neg
1785,pos
1795,neg
1802,pos
1820,neg
1821,pos
1825,neg
1829,neg
1854,neg
1859,neg
1867,neg
1885,neg
1915,pos
1925,pos
1926,pos
1933,neg
1936,neg
1939,neg
1953,neg
1955,pos
1974,pos
1978,neg
1983,neg
1986,neg
1993,neg
2003,neg
2004,neg
2009,pos
2011,pos
2019,pos
2026,pos
2041,neg
2047,neg
2050,neg
2051,neg
2057,neg
2069,neg
2071,neg
2073,neg
2082,neg
2085,pos
2087,neg
2099,pos
2116,neg
2129,neg
2130,pos
2149,pos
2164,neg
2172,neg
2180,neg
2184,neg
2188,pos
2208,neg
2210,neg
2236,neg
2253,neg
2256,pos
2257,pos
2267,neg
2271,pos
2288,neg
2302,neg
2320,neg
2332,neg
2334,neg
2373,neg
2381,neg
2386,neg
2399,neg
2412,neg
2422,neg
2448,neg
2454,neg
2460,neg
2465,neg
2466,neg
2468,neg
2470,pos
2471,pos
2476,neg
2490,neg
2491,neg
2499,neg
2511,neg
2543,neg
2586,neg
2593,neg
2594,neg
2597,neg
2615,pos
2620,neg
2623,pos
2633,neg
2634,neg
2643,neg
2661,neg
2668,neg
2678,pos
2679,neg
2686,neg
2691,neg
2706,neg
2719,neg
2721,neg
2723,neg
2736,neg
2740,pos
2741,neg
2745,pos
2752,neg
2755,neg
2758,neg
2759,neg
2766,neg
2779,pos
2788,neg
2805,neg
2807,neg
2808,neg
2818,neg
2842,neg
2866,neg
2877,neg
2880,neg
2888,neg
2911,pos
2924,neg
2936,neg
2952,pos
2959,neg
2961,neg
2964,neg
2965,neg
2967,pos
2970,neg
2975,neg
2978,neg
2980,neg
3012,neg
3013,neg
3014,pos
3017,neg
3024,neg
3033,pos
3034,neg
3042,neg
3048,neg
3054,neg
3075,neg
3083,neg
3101,neg
3107,neg
3126,pos
3128,neg
3131,pos
3135,neg
3146,pos
3150,neg
3153,neg
3160,neg
3176,neg
3208,neg
3223,pos
3234,neg
3238,neg
3244,neg
3251,neg
3255,neg
3258,neg
3259,neg
3262,pos
3272,neg
3274,pos
3293,neg
3299,pos
3315,neg
3332,neg
3337,pos
3347,pos
3380,neg
3381,neg
3385,pos
3398,neg
3405,neg
3428,neg
3429,neg
3437,neg
3440,neg
3462,neg
3463,neg
3479,neg
3521,pos
3531,neg
3536,neg
3546,pos
3548,neg
3550,neg
3552,neg
3554,neg
3555,neg
3579,neg
3595,pos
3612,neg
3649,neg
3683,neg
3716,neg
3717,neg
3746,neg
3770,neg
3773,neg
3778,neg
3787,neg
3789,neg
3801,pos
3810,neg
3813,neg
3815,neg
3837,neg
3857,pos
3858,pos
3868,neg
3883,neg
3902,neg
3907,neg
3910,pos
3924,neg
3925,neg
3928,neg
3947,neg
3952,pos
3966,neg
3986,neg
3988,neg
3994,pos
3999,neg
4011,neg
4032,neg
4037,neg
4042,neg
4044,neg
4049,pos
4062,neg
4068,neg
4077,neg
4090,neg
4106,pos
4133,pos
4134,neg
4136,neg
4138,neg
4143,neg
4146,neg
4150,pos
