id,label
0,neg
1,neg
2,neg
3,neg
4,pos
5,pos
6,pos
7,neg
8,pos
9,pos
10,neg
11,neg
12,pos
13,neg
14,neg
15,pos
16,pos
18,neg
19,pos
20,neg
21,neg
23,pos
25,neg
27,neg
28,neg
29,pos
30,pos
31,neg
32,neg
33,neg
34,neg
35,pos
36,neg
37,neg
38,neg
39,neg
40,neg
41,neg
42,neg
43,neg
44,pos
45,pos
46,neg
47,neg
48,neg
49,pos
50,neg
51,pos
52,neg
54,neg
55,neg
56,pos
57,neg
58,neg
59,neg
60,pos
61,pos
62,neg
63,pos
64,pos
65,neg
66,neg
67,neg
68,pos
69,pos
70,pos
71,neg
72,neg
73,neg
74,pos
75,neg
76,neg
77,neg
78,neg
79,neg
80,neg
81,pos
82,neg
84,neg
85,neg
87,neg
88,neg
89,neg
90,neg
91,neg
92,neg
93,neg
94,neg
95,neg
96,neg
98,neg
99,neg
100,neg
101,neg
102,neg
103,neg
104,neg
105,pos
106,neg
107,neg
108,neg
109,pos
110,neg
111,neg
112,pos
114,neg
117,neg
118,neg
119,neg
121,neg
122,pos
123,neg
124,neg
125,neg
126,neg
127,neg
128,pos
129,neg
130,neg
131,neg
132,neg
133,pos
134,neg
135,neg
136,pos
137,pos
138,pos
139,neg
140,neg
141,neg
142,pos
143,neg
144,neg
145,pos
146,pos
147,pos
148,pos
149,pos
150,neg
151,neg
152,neg
153,neg
154,neg
155,pos
156,neg
157,neg
158,pos
159,neg
160,neg
161,pos
162,neg
163,neg
164,neg
165,neg
166,neg
167,neg
168,neg
170,pos
171,neg
172,neg
173,neg
174,neg
175,neg
176,neg
177,pos
178,neg
179,pos
180,neg
181,pos
182,pos
183,neg
184,pos
185,neg
186,neg
187,pos
188,neg
189,neg
190,neg
191,neg
192,neg
193,neg
194,neg
195,neg
196,neg
197,neg
198,neg
199,pos
201,neg
202,neg
203,neg
204,neg
205,neg
206,neg
207,neg
209,neg
210,neg
211,neg
212,neg
213,neg
214,neg
215,neg
216,neg
217,neg
218,neg
219,neg
220,neg
221,neg
222,neg
223,neg
224,neg
225,pos
226,neg
227,pos
228,neg
229,neg
230,neg
231,neg
232,neg
233,neg
234,pos
236,neg
237,pos
238,neg
239,neg
240,neg
241,neg
242,pos
244,pos
245,pos
246,neg
247,pos
248,neg
249,neg
250,pos
251,neg
252,neg
253,neg
254,pos
255,neg
256,neg
257,neg
258,neg
259,neg
260,neg
261,pos
262,neg
263,neg
264,pos
265,neg
266,pos
267,neg
268,neg
269,neg
270,neg
271,neg
272,neg
273,pos
275,neg
277,neg
278,pos
279,neg
280,neg
281,neg
282,neg
283,neg
284,neg
285,neg
286,neg
287,neg
288,neg
289,neg
290,neg
291,neg
292,pos
293,neg
294,neg
296,pos
297,neg
298,pos
299,pos
300,neg
301,neg
302,neg
303,neg
304,neg
305,neg
306,neg
307,neg
308,neg
309,pos
310,pos
311,pos
312,neg
313,neg
314,neg
315,neg
316,pos
317,neg
318,neg
319,pos
320,neg
321,pos
322,neg
323,neg
324,neg
325,neg
326,neg
327,neg
328,neg
329,neg
330,neg
331,neg
332,neg
334,neg
335,neg
336,neg
337,neg
338,neg
339,pos
340,neg
341,neg
342,neg
343,neg
344,neg
346,neg
347,pos
349,neg
350,neg
351,neg
352,neg
353,neg
354,neg
355,pos
356,neg
357,neg
359,neg
360,neg
362,neg
363,neg
364,neg
365,neg
366,neg
367,neg
368,neg
369,neg
370,neg
371,neg
372,neg
373,neg
374,neg
375,pos
376,pos
377,neg
378,neg
379,neg
380,neg
381,neg
382,neg
384,pos
385,neg
386,neg
387,neg
