id,label
2,neg
5,pos
6,pos
7,neg
8,pos
14,neg
15,pos
16,pos
18,neg
20,pos
21,neg
23,pos
28,neg
31,neg
32,neg
33,neg
34,neg
36,neg
37,neg
38,neg
39,neg
41,neg
43,neg
46,neg
47,neg
48,neg
49,neg
50,neg
51,pos
52,neg
55,pos
56,pos
57,neg
59,pos
61,pos
64,pos
65,neg
68,pos
69,pos
70,neg
71,neg
72,neg
73,pos
75,neg
79,neg
80,neg
81,neg
90,neg
91,neg
94,neg
95,neg
99,neg
100,neg
102,neg
103,neg
104,neg
105,pos
108,neg
110,neg
111,neg
112,pos
118,neg
119,neg
121,neg
125,neg
126,neg
127,neg
130,neg
132,neg
135,neg
139,neg
140,neg
144,neg
146,pos
153,neg
157,neg
159,neg
160,neg
163,neg
165,neg
166,neg
167,neg
170,neg
171,neg
172,neg
173,neg
175,neg
176,neg
177,pos
178,neg
180,neg
181,pos
182,pos
184,pos
186,neg
187,pos
189,neg
190,neg
193,neg
194,neg
195,pos
202,neg
203,neg
204,neg
205,neg
207,neg
211,neg
212,neg
213,neg
216,neg
217,neg
220,neg
221,neg
224,pos
226,neg
227,pos
228,neg
231,pos
241,neg
246,neg
247,neg
249,neg
250,pos
251,neg
253,neg
254,neg
255,neg
256,neg
258,pos
261,pos
262,neg
263,neg
264,pos
265,neg
266,pos
270,neg
273,pos
275,neg
277,neg
278,pos
283,pos
284,neg
286,neg
287,neg
288,neg
289,pos
290,neg
291,neg
293,neg
294,neg
296,pos
299,pos
300,neg
302,neg
303,pos
304,neg
305,pos
310,pos
311,pos
312,neg
314,neg
315,neg
320,neg
324,neg
326,neg
327,neg
328,neg
331,neg
337,neg
341,neg
347,pos
353,neg
355,neg
356,neg
357,neg
360,neg
362,neg
363,neg
364,neg
366,neg
368,neg
369,neg
370,neg
372,neg
375,pos
377,neg
378,pos
384,pos
391,neg
396,neg
398,neg
401,neg
403,neg
404,neg
407,neg
409,pos
410,neg
411,neg
414,neg
417,pos
419,pos
420,neg
422,neg
423,neg
425,neg
426,neg
434,neg
435,neg
439,pos
440,neg
441,pos
445,neg
447,pos
448,neg
449,pos
450,pos
452,pos
455,neg
456,neg
457,neg
458,neg
461,pos
462,neg
464,neg
466,neg
467,neg
470,neg
471,neg
473,pos
474,pos
475,pos
482,neg
483,neg
484,pos
486,neg
490,pos
492,neg
495,neg
496,neg
497,neg
498,neg
502,neg
506,neg
507,neg
508,neg
510,neg
514,neg
515,neg
516,neg
517,neg
518,neg
520,neg
528,pos
529,pos
530,neg
531,pos
532,pos
534,pos
537,neg
538,neg
539,neg
543,neg
545,neg
553,neg
556,neg
558,neg
559,neg
561,neg
563,neg
564,neg
565,neg
567,neg
570,neg
572,pos
573,neg
574,neg
575,neg
576,neg
580,neg
583,neg
584,neg
585,neg
587,neg
594,neg
599,neg
600,neg
601,neg
602,neg
603,neg
605,neg
607,neg
608,neg
615,neg
617,neg
621,pos
624,pos
634,pos
635,neg
636,neg
640,neg
644,neg
645,pos
647,neg
649,pos
652,pos
654,neg
656,neg
657,neg
658,neg
660,neg
661,neg
663,neg
664,neg
666,pos
668,neg
669,neg
670,neg
671,neg
674,neg
675,neg
680,neg
682,neg
685,neg
686,neg
687,neg
688,neg
689,pos
691,neg
692,neg
695,neg
696,neg
700,neg
701,neg
702,neg
705,pos
707,neg
709,neg
714,pos
715,neg
716,neg
720,neg
721,neg
724,neg
725,pos
727,neg
729,neg
733,pos
736,neg
738,neg
741,neg
746,neg
748,neg
749,pos
750,neg
755,neg
760,neg
762,pos
764,neg
765,neg
767,neg
769,neg
770,neg
771,neg
772,neg
774,neg
775,neg
777,neg
779,neg
780,neg
788,neg
789,pos
792,neg
793,neg
799,neg
802,neg
803,neg
805,neg
806,pos
809,neg
810,neg
811,neg
812,pos
815,neg
819,neg
821,neg
822,neg
823,neg
824,neg
825,neg
826,neg
827,neg
830,neg
831,neg
832,neg
834,pos
836,neg
839,neg
840,neg
844,pos
850,neg
852,neg
855,neg
856,neg
857,neg
859,neg
860,pos
861,neg
862,neg
863,neg
865,neg
866,neg
868,pos
869,pos
871,neg
876,neg
878,neg
880,neg
881,pos
882,neg
883,neg
885,neg
886,pos
889,pos
891,neg
892,neg
894,neg
896,neg
898,neg
900,neg
901,neg
903,neg
907,pos
909,neg
910,neg
912,neg
913,neg
914,neg
916,neg
926,neg
931,neg
937,neg
938,neg
939,pos
940,neg
941,neg
943,neg
944,pos
945,neg
951,pos
953,neg
956,neg
958,neg
959,neg
961,neg
962,neg
963,neg
965,neg
970,neg
971,neg
973,pos
976,neg
978,neg
981,neg
983,neg
985,neg
988,neg
992,neg
993,neg
994,neg
995,pos
997,neg
1000,neg
1003,neg
1004,neg
1005,neg
1006,neg
1007,pos
1008,neg
1010,neg
1012,pos
1013,pos
1014,neg
1016,neg
1017,pos
1020,neg
1022,neg
1026,neg
1027,pos
1030,neg
1031,pos
1032,pos
1034,pos
1037,neg
1038,neg
1045,neg
1046,pos
1051,pos
1052,pos
1057,neg
1058,neg
1059,neg
1060,pos
1062,neg
1065,neg
1070,neg
1072,neg
1073,neg
1074,neg
1078,pos
1081,pos
1082,pos
1085,neg
1087,pos
1092,pos
1093,pos
1095,pos
1096,neg
1097,neg
1098,neg
1100,neg
1101,neg
1102,neg
1105,neg
1110,pos
1113,neg
1114,neg
1115,neg
1116,neg
1117,neg
1118,pos
1119,pos
1121,neg
1124,neg
1125,neg
1126,neg
1127,neg
1129,pos
1131,neg
1136,neg
1137,neg
1140,pos
1141,pos
1142,neg
1143,neg
1144,neg
1146,neg
1147,neg
1152,neg
1153,neg
1156,neg
1157,pos
1158,neg
1161,neg
1163,neg
1164,neg
1165,neg
1167,neg
1170,pos
1174,pos
1175,neg
1177,neg
1180,neg
1182,neg
1183,neg
1185,neg
1188,neg
1189,neg
1191,neg
1192,neg
1194,neg
1198,neg
1212,pos
1213,neg
1215,pos
1217,neg
1220,neg
1222,pos
1225,neg
1226,neg
1231,neg
1232,neg
1233,neg
1235,neg
1236,neg
1241,pos
1242,pos
1243,neg
1244,neg
1245,neg
1247,neg
1251,neg
1252,neg
1253,neg
1255,neg
1256,neg
1257,neg
1258,pos
1264,pos
1266,neg
1267,pos
1269,neg
1270,pos
1273,neg
1274,neg
1275,neg
1276,neg
1277,pos
1281,neg
1283,neg
1285,neg
1286,neg
1289,pos
1290,pos
1291,neg
1292,neg
1293,neg
1296,pos
1297,neg
1304,neg
1306,neg
1308,neg
1312,pos
1315,neg
1319,pos
1320,neg
1323,neg
1324,neg
1325,neg
1326,neg
1327,neg
1330,neg
1332,neg
1334,pos
1337,neg
1338,pos
1340,neg
1341,neg
1342,neg
1343,neg
1344,neg
1345,neg
1346,pos
1349,neg
1350,neg
1355,neg
1356,neg
1358,neg
1359,neg
1360,pos
1365,neg
1366,neg
1368,neg
1369,pos
1370,pos
1371,pos
1372,neg
1375,pos
1376,pos
1377,neg
1378,neg
1381,neg
1382,neg
1387,neg
1388,neg
1389,neg
1391,neg
1397,neg
1403,neg
1405,neg
1407,neg
1409,neg
1411,pos
1412,pos
1414,neg
1417,neg
1419,neg
1420,pos
1424,neg
1428,neg
1429,neg
1430,pos
1431,pos
1434,neg
1435,neg
1437,neg
1438,neg
1439,neg
1440,neg
1441,neg
1442,neg
1444,neg
1445,neg
1447,neg
1448,pos
1449,neg
1450,neg
1454,neg
1456,neg
1461,neg
1463,neg
1468,neg
1469,neg
1470,neg
1473,neg
1474,neg
1475,neg
1476,neg
1477,neg
1482,neg
1483,neg
1484,pos
1485,neg
1487,neg
1491,pos
1492,neg
1493,neg
1498,pos
1502,neg
1506,neg
1509,neg
1510,neg
1512,neg
1513,neg
1514,neg
1516,neg
1517,neg
1522,neg
1523,neg
1526,pos
1528,neg
1532,neg
1534,neg
1536,neg
1537,pos
1539,pos
1541,pos
1542,neg
1543,neg
1546,pos
