id,label
37000,neg
37001,neg
37002,neg
37003,neg
37004,neg
37005,neg
37006,neg
37007,neg
37008,neg
37009,pos
37010,neg
37011,neg
37012,neg
37013,neg
37014,neg
37015,neg
37016,neg
37017,neg
37018,neg
37019,neg
37020,neg
37021,neg
37022,pos
37023,neg
37024,neg
37025,neg
37026,neg
37027,neg
37028,neg
37029,neg
37030,pos
37031,neg
37032,pos
37033,neg
37034,neg
37035,pos
37036,neg
37037,neg
37038,pos
37039,neg
37040,neg
37041,neg
37042,neg
37043,pos
37044,pos
37045,neg
37046,neg
37047,neg
37048,neg
37049,pos
37050,neg
37051,neg
37052,neg
37053,neg
37054,neg
37055,pos
37056,neg
37057,pos
37058,pos
37059,neg
37060,neg
37061,neg
37062,neg
37063,neg
37064,neg
37065,neg
37066,neg
37067,neg
37068,neg
37069,pos
37070,pos
37071,neg
37072,neg
37073,pos
37074,neg
37075,pos
37076,pos
37077,neg
37078,neg
37079,neg
37080,pos
37081,neg
37082,pos
37083,neg
37084,neg
37085,neg
37086,neg
37087,neg
37088,pos
37089,neg
37090,pos
37091,neg
37092,neg
37093,neg
37094,pos
37095,neg
37096,pos
37097,pos
37098,neg
37099,neg
37100,neg
37101,neg
37102,neg
37103,neg
37104,pos
37105,neg
37106,neg
37107,pos
37108,neg
37109,neg
37110,neg
37111,neg
37112,pos
37113,neg
37114,neg
37115,neg
37116,neg
37117,neg
37118,neg
37119,neg
37120,neg
37121,neg
37122,neg
37123,neg
37124,pos
37125,neg
37126,neg
37127,neg
37128,neg
37129,pos
37130,pos
37131,pos
37132,neg
37133,pos
37134,neg
37135,neg
37136,neg
37137,neg
37138,neg
37139,neg
37140,neg
37141,neg
37142,neg
37143,pos
37144,neg
37145,pos
37146,neg
37147,neg
37148,neg
37149,pos
37150,pos
37151,pos
37152,pos
37153,neg
37154,pos
37155,pos
37156,pos
37157,pos
37158,pos
37159,neg
37160,neg
37161,neg
37162,neg
37163,neg
37164,neg
37165,neg
37166,neg
37167,neg
37168,neg
37169,neg
37170,neg
37171,neg
37172,pos
37173,neg
37174,neg
37175,neg
37176,neg
37177,neg
37178,pos
37179,pos
37180,neg
37181,neg
37182,neg
37183,neg
37184,neg
37185,pos
37186,neg
37187,pos
37188,neg
37189,neg
37190,neg
37191,neg
37192,neg
37193,neg
37194,neg
37195,neg
37196,neg
37197,neg
37198,neg
37199,neg
37200,pos
37201,neg
37202,neg
37203,neg
37204,neg
37205,pos
37206,pos
37207,pos
37208,neg
37209,pos
37210,neg
37211,neg
37212,pos
37213,pos
37214,pos
37215,neg
37216,neg
37217,neg
37218,neg
37219,neg
37220,neg
37221,pos
37222,neg
37223,neg
37224,neg
37225,neg
37226,neg
37227,pos
37228,neg
37229,pos
37230,pos
37231,neg
37232,neg
37233,pos
37234,pos
37235,pos
37236,neg
37237,neg
37238,neg
37239,pos
37240,neg
37241,neg
37242,neg
37243,pos
37244,pos
37245,pos
37246,neg
37247,pos
37248,neg
37249,pos
37250,neg
37251,neg
37252,neg
37253,neg
37254,neg
37255,neg
37256,neg
37257,neg
37258,neg
37259,neg
37260,neg
37261,neg
37262,neg
37263,neg
37264,neg
37265,pos
37266,neg
37267,pos
37268,neg
37269,neg
37270,neg
37271,neg
37272,neg
37273,neg
37274,pos
37275,pos
37276,neg
37277,neg
37278,neg
37279,pos
37280,neg
37281,neg
37282,neg
37283,neg
37284,neg
37285,neg
37286,neg
37287,neg
37288,neg
37289,neg
37290,neg
37291,neg
37292,neg
37293,neg
37294,neg
37295,neg
37296,neg
37297,neg
37298,pos
37299,neg
37300,pos
37301,neg
37302,neg
37303,neg
37304,neg
37305,neg
37306,neg
37307,pos
37308,neg
37309,pos
37310,neg
37311,neg
37312,pos
37313,neg
37314,pos
37315,neg
37316,pos
37317,pos
37318,neg
37319,neg
37320,neg
37321,neg
37322,pos
37323,pos
37324,neg
37325,neg
37326,pos
37327,neg
37328,pos
37329,neg
37330,neg
37331,pos
37332,neg
37333,neg
37334,neg
37335,neg
37336,pos
37337,neg
37338,pos
37339,neg
37340,neg
37341,neg
37342,pos
37343,neg
37344,neg
37345,neg
37346,neg
37347,neg
37348,neg
37349,neg
37350,neg
37351,neg
37352,neg
37353,neg
