id,label
30000,neg
30001,neg
30002,neg
30003,neg
30004,pos
30005,neg
30006,neg
30007,neg
30008,neg
30009,neg
30010,neg
30011,neg
30012,pos
30013,pos
30014,pos
30015,neg
30016,pos
30017,neg
30018,pos
30019,pos
30020,neg
30021,pos
30022,pos
30023,neg
30024,pos
30025,pos
30026,pos
30027,neg
30028,neg
30029,neg
30030,neg
30031,neg
30032,neg
30033,neg
30034,neg
30035,neg
30036,neg
30037,neg
30038,neg
30039,neg
30040,neg
30041,neg
30042,neg
30043,neg
30044,neg
30045,neg
30046,neg
30047,neg
30048,neg
30049,neg
30050,neg
30051,neg
30052,neg
30053,neg
30054,neg
30055,neg
30056,neg
30057,neg
30058,neg
30059,neg
30060,neg
30061,neg
30062,pos
30063,neg
30064,neg
30065,neg
30066,neg
30067,pos
30068,pos
30069,pos
30070,neg
30071,neg
30072,neg
30073,neg
30074,neg
30075,neg
30076,neg
30077,neg
30078,neg
30079,neg
30080,neg
30081,neg
30082,neg
30083,pos
30084,neg
30085,neg
30086,neg
30087,neg
30088,neg
30089,neg
30090,neg
30091,neg
30092,pos
30093,neg
30094,neg
30095,neg
30096,neg
30097,neg
30098,pos
30099,neg
30100,neg
30101,neg
30102,neg
30103,pos
30104,neg
30105,neg
30106,neg
30107,neg
30108,neg
30109,neg
30110,neg
30111,neg
30112,neg
30113,neg
30114,neg
30115,neg
30116,neg
30117,neg
30118,neg
30119,neg
30120,neg
30121,neg
30122,neg
30123,neg
30124,neg
30125,neg
30126,neg
30127,pos
30128,neg
30129,neg
30130,pos
30131,neg
30132,pos
30133,pos
30134,neg
30135,pos
30136,neg
30137,neg
30138,neg
30139,neg
30140,pos
30141,neg
30142,pos
30143,neg
30144,pos
30145,neg
30146,pos
30147,neg
30148,neg
30149,neg
30150,neg
30151,neg
30152,neg
30153,neg
30154,pos
30155,neg
30156,neg
30157,neg
30158,neg
30159,pos
30160,neg
30161,neg
30162,pos
30163,pos
30164,neg
30165,neg
30166,neg
30167,pos
30168,neg
30169,neg
30170,neg
30171,neg
30172,neg
30173,pos
30174,neg
30175,neg
30176,neg
30177,neg
30178,neg
30179,neg
30180,neg
30181,neg
30182,neg
30183,neg
30184,neg
30185,neg
30186,neg
30187,neg
30188,neg
30189,neg
30190,neg
30191,neg
30192,pos
30193,neg
30194,neg
30195,neg
30196,pos
30197,neg
30198,pos
30199,neg
30200,pos
30201,neg
30202,pos
30203,neg
30204,neg
30205,neg
30206,pos
30207,neg
30208,pos
30209,neg
30210,pos
30211,neg
30212,neg
30213,neg
30214,neg
30215,neg
30216,pos
30217,neg
30218,neg
30219,neg
30220,neg
30221,neg
30222,neg
30223,pos
30224,neg
30225,neg
30226,neg
30227,neg
30228,neg
30229,neg
30230,neg
30231,neg
30232,neg
30233,neg
30234,neg
30235,neg
30236,neg
30237,neg
30238,neg
30239,neg
30240,neg
30241,neg
30242,neg
30243,neg
30244,neg
30245,neg
30246,neg
30247,pos
30248,neg
30249,pos
30250,neg
30251,pos
30252,pos
30253,pos
30254,neg
30255,neg
30256,neg
30257,neg
30258,pos
30259,neg
30260,neg
30261,neg
30262,pos
30263,pos
30264,neg
30265,pos
30266,neg
30267,neg
30268,neg
30269,neg
30270,pos
30271,pos
30272,neg
30273,neg
30274,neg
30275,neg
30276,pos
30277,neg
30278,neg
30279,neg
30280,neg
30281,neg
30282,neg
30283,neg
30284,neg
30285,neg
30286,neg
30287,neg
30288,pos
30289,neg
30290,neg
30291,neg
30292,neg
30293,neg
30294,neg
30295,pos
30296,neg
30297,neg
30298,neg
30299,neg
30300,neg
30301,neg
30302,neg
30303,pos
30304,neg
30305,pos
30306,neg
30307,neg
30308,pos
30309,pos
30310,neg
30311,pos
30312,neg
30313,neg
30314,pos
30315,neg
30316,neg
30317,neg
30318,neg
30319,neg
30320,neg
30321,pos
30322,pos
30323,neg
30324,neg
30325,neg
30326,neg
30327,neg
30328,neg
30329,neg
30330,neg
30331,neg
30332,neg
30333,neg
30334,neg
30335,neg
30336,neg
30337,neg
30338,neg
30339,pos
30340,pos
30341,pos
30342,pos
30343,neg
30344,pos
30345,neg
30346,neg
30347,neg
30348,neg
30349,neg
30350,neg
30351,neg
30352,pos
30353,neg
30354,neg
30355,neg
30356,neg
30357,neg
30358,neg
30359,neg
30360,neg
30361,neg
30362,neg
30363,neg
30364,neg
30365,pos
30366,neg
30367,neg
30368,neg
30369,neg
30370,pos
30371,pos
30372,neg
30373,neg
30374,pos
30375,neg
30376,pos
30377,neg
30378,neg
30379,neg
30380,neg
30381,neg
30382,neg
30383,neg
30384,neg
30385,neg
30386,neg
30387,neg
30388,neg
30389,neg
30390,neg
30391,neg
30392,neg
30393,neg
30394,neg
30395,neg
30396,neg
30397,neg
30398,neg
30399,neg
30400,neg
30401,neg
30402,neg
30403,neg
30404,neg
30405,neg
30406,neg
30407,pos
30408,neg
30409,neg
30410,neg
30411,pos
30412,neg
30413,neg
30414,pos
30415,neg
30416,pos
30417,neg
30418,neg
30419,pos
30420,pos
30421,neg
30422,pos
30423,pos
30424,pos
30425,neg
30426,pos
30427,pos
30428,neg
30429,neg
30430,pos
30431,neg
30432,neg
30433,neg
30434,pos
30435,neg
30436,neg
30437,neg
30438,pos
30439,neg
30440,neg
30441,neg
30442,neg
30443,neg
30444,neg
30445,neg
30446,neg
30447,neg
30448,pos
30449,neg
30450,neg
30451,neg
30452,pos
30453,neg
30454,neg
30455,neg
30456,pos
30457,neg
30458,pos
30459,pos
30460,neg
30461,neg
30462,neg
30463,neg
30464,neg
30465,pos
30466,neg
30467,pos
30468,neg
30469,neg
30470,neg
30471,neg
30472,pos
30473,neg
30474,pos
30475,neg
30476,neg
30477,pos
30478,neg
30479,neg
30480,neg
30481,neg
30482,neg
30483,neg
30484,neg
30485,neg
30486,neg
30487,neg
30488,neg
30489,neg
30490,neg
30491,neg
30492,pos
30493,neg
30494,neg
30495,pos
30496,neg
30497,neg
30498,neg
30499,neg
30500,neg
30501,neg
30502,neg
30503,neg
30504,neg
30505,neg
30506,neg
30507,neg
30508,neg
30509,neg
30510,neg
30511,neg
30512,neg
30513,neg
30514,pos
30515,neg
30516,neg
30517,pos
30518,pos
30519,pos
30520,pos
30521,neg
30522,pos
30523,neg
30524,neg
30525,neg
30526,neg
30527,neg
30528,neg
30529,neg
30530,neg
30531,neg
30532,neg
30533,neg
30534,neg
30535,pos
30536,neg
30537,neg
30538,neg
30539,neg
30540,neg
30541,neg
30542,neg
30543,neg
30544,neg
30545,neg
30546,neg
30547,neg
30548,neg
30549,pos
30550,neg
30551,neg
30552,neg
30553,neg
30554,pos
30555,neg
30556,neg
30557,neg
30558,neg
30559,pos
30560,neg
30561,neg
30562,neg
30563,neg
30564,neg
30565,neg
30566,neg
30567,pos
30568,neg
30569,neg
30570,neg
30571,neg
30572,neg
30573,neg
30574,neg
30575,neg
30576,pos
30577,neg
30578,neg
30579,neg
30580,neg
30581,pos
30582,neg
30583,neg
30584,neg
30585,pos
30586,neg
30587,neg
30588,neg
30589,neg
30590,neg
30591,pos
30592,neg
30593,neg
30594,neg
30595,neg
30596,pos
30597,neg
30598,neg
30599,neg
30600,neg
30601,neg
30602,pos
30603,pos
30604,neg
30605,neg
30606,neg
30607,neg
30608,neg
30609,pos
30610,neg
30611,neg
30612,neg
30613,neg
30614,pos
30615,pos
30616,neg
30617,neg
30618,neg
30619,neg
30620,neg
30621,neg
30622,neg
30623,neg
30624,neg
30625,neg
30626,neg
30627,neg
30628,neg
30629,neg
30630,neg
30631,pos
30632,neg
30633,pos
30634,neg
30635,pos
30636,neg
30637,neg
30638,pos
30639,neg
30640,pos
30641,pos
30642,pos
30643,pos
30644,neg
30645,neg
30646,pos
30647,pos
30648,neg
30649,pos
30650,pos
30651,neg
30652,neg
30653,neg
30654,pos
30655,neg
30656,pos
30657,neg
30658,pos
30659,neg
30660,neg
30661,pos
30662,pos
30663,pos
30664,pos
30665,pos
30666,neg
30667,neg
30668,neg
30669,neg
30670,neg
30671,neg
30672,neg
30673,neg
30674,neg
30675,neg
30676,neg
30677,neg
30678,neg
30679,neg
30680,neg
30681,neg
30682,neg
30683,neg
30684,pos
30685,neg
30686,neg
30687,pos
30688,pos
30689,neg
30690,neg
30691,pos
30692,neg
30693,neg
30694,neg
30695,neg
30696,neg
30697,pos
30698,pos
30699,pos
30700,neg
30701,neg
30702,neg
30703,neg
30704,neg
30705,neg
30706,neg
30707,neg
30708,neg
30709,neg
30710,neg
30711,neg
30712,neg
30713,neg
30714,neg
30715,pos
30716,pos
30717,neg
30718,neg
30719,neg
30720,neg
30721,neg
30722,neg
30723,pos
30724,neg
30725,neg
30726,neg
30727,pos
30728,neg
30729,neg
30730,pos
30731,neg
30732,neg
30733,pos
30734,neg
30735,neg
30736,neg
30737,neg
30738,neg
30739,pos
30740,neg
30741,neg
30742,neg
30743,neg
30744,neg
30745,neg
30746,neg
30747,neg
30748,neg
30749,neg
30750,neg
30751,pos
30752,pos
30753,neg
30754,neg
30755,neg
30756,neg
30757,neg
30758,pos
30759,pos
30760,neg
30761,neg
30762,pos
30763,neg
30764,pos
30765,neg
30766,neg
30767,neg
30768,neg
30769,neg
30770,pos
30771,neg
30772,neg
30773,neg
30774,pos
30775,neg
30776,pos
30777,neg
30778,neg
30779,neg
30780,neg
30781,neg
30782,neg
30783,neg
30784,pos
30785,neg
30786,neg
30787,neg
30788,neg
30789,neg
30790,neg
30791,neg
30792,neg
30793,neg
30794,pos
30795,neg
30796,neg
30797,neg
30798,neg
30799,neg
30800,neg
30801,neg
30802,neg
30803,neg
30804,neg
