id,label
35000,neg
35001,neg
35002,neg
35003,neg
35004,neg
35005,neg
35006,neg
35007,pos
35008,pos
35009,pos
35010,pos
35011,neg
35012,neg
35013,neg
35014,neg
35015,pos
35016,pos
35017,neg
35018,neg
35019,neg
35020,neg
35021,neg
35022,neg
35023,neg
35024,neg
35025,neg
35026,neg
35027,neg
35028,neg
35029,neg
35030,neg
35031,pos
35032,neg
35033,pos
35034,pos
35035,neg
35036,pos
35037,neg
35038,neg
35039,pos
35040,neg
35041,pos
35042,pos
35043,neg
35044,neg
35045,neg
35046,neg
35047,neg
35048,neg
35049,neg
35050,pos
35051,pos
35052,neg
35053,neg
35054,neg
35055,neg
35056,neg
35057,neg
35058,neg
35059,pos
35060,neg
35061,neg
35062,neg
35063,neg
35064,pos
35065,neg
35066,neg
35067,neg
35068,neg
35069,neg
35070,pos
35071,neg
35072,neg
35073,neg
35074,neg
35075,neg
35076,neg
35077,neg
35078,neg
35079,neg
35080,neg
35081,neg
35082,neg
35083,neg
35084,neg
35085,neg
35086,pos
35087,pos
35088,pos
35089,neg
35090,neg
35091,neg
35092,neg
35093,neg
35094,pos
35095,neg
35096,neg
35097,neg
35098,neg
35099,pos
35100,neg
35101,neg
35102,pos
35103,neg
35104,neg
35105,neg
35106,neg
35107,neg
35108,neg
35109,pos
35110,neg
35111,neg
35112,neg
35113,neg
35114,neg
35115,neg
35116,neg
35117,neg
35118,neg
35119,neg
35120,pos
35121,pos
35122,neg
35123,neg
35124,neg
35125,neg
35126,pos
35127,neg
35128,neg
35129,neg
35130,neg
35131,pos
35132,neg
35133,neg
35134,neg
35135,neg
35136,neg
35137,neg
35138,neg
35139,pos
35140,neg
35141,neg
35142,neg
35143,neg
35144,neg
35145,neg
35146,pos
35147,neg
35148,neg
35149,neg
35150,neg
35151,neg
35152,neg
35153,neg
35154,neg
35155,neg
35156,neg
35157,pos
35158,neg
35159,neg
35160,neg
35161,neg
35162,neg
35163,neg
35164,neg
35165,neg
35166,neg
35167,neg
35168,pos
35169,neg
35170,neg
35171,neg
35172,neg
35173,neg
35174,neg
35175,neg
35176,neg
35177,neg
35178,neg
35179,neg
35180,neg
35181,pos
35182,neg
35183,neg
35184,neg
35185,neg
35186,neg
35187,neg
35188,neg
35189,neg
35190,pos
35191,neg
35192,neg
35193,neg
35194,neg
35195,neg
35196,neg
35197,neg
35198,pos
35199,neg
35200,neg
35201,neg
35202,neg
35203,pos
35204,neg
35205,pos
35206,neg
35207,neg
35208,neg
35209,neg
35210,pos
35211,neg
35212,pos
35213,pos
35214,neg
35215,neg
35216,neg
35217,neg
35218,neg
35219,pos
35220,neg
35221,neg
35222,pos
35223,pos
35224,neg
35225,neg
35226,neg
35227,neg
35228,neg
35229,neg
35230,neg
35231,pos
35232,pos
35233,pos
35234,neg
35235,neg
35236,neg
35237,neg
35238,neg
35239,neg
35240,neg
35241,neg
35242,neg
35243,neg
35244,neg
35245,neg
35246,neg
35247,neg
35248,pos
35249,neg
35250,neg
35251,neg
35252,neg
35253,neg
35254,pos
35255,neg
35256,neg
35257,neg
35258,neg
35259,pos
35260,pos
35261,neg
35262,pos
35263,neg
35264,pos
35265,pos
35266,pos
35267,neg
35268,neg
35269,neg
35270,neg
35271,pos
35272,neg
35273,neg
35274,neg
35275,neg
35276,neg
35277,neg
35278,neg
35279,neg
35280,neg
35281,neg
35282,neg
35283,neg
35284,neg
35285,neg
35286,pos
35287,neg
35288,neg
35289,pos
35290,neg
35291,neg
35292,pos
35293,neg
35294,neg
35295,neg
35296,neg
35297,neg
35298,neg
35299,neg
35300,neg
35301,neg
35302,neg
35303,neg
35304,neg
35305,neg
35306,neg
35307,neg
35308,neg
35309,neg
35310,pos
35311,neg
35312,neg
35313,neg
35314,pos
35315,neg
35316,neg
35317,neg
35318,neg
35319,pos
35320,neg
35321,neg
35322,pos
35323,neg
35324,neg
35325,neg
35326,neg
35327,neg
35328,neg
35329,pos
35330,neg
35331,neg
35332,pos
35333,neg
35334,neg
35335,pos
35336,pos
35337,neg
35338,neg
35339,neg
35340,neg
35341,neg
35342,pos
35343,neg
35344,neg
35345,neg
35346,neg
35347,neg
35348,neg
35349,neg
35350,pos
35351,neg
35352,neg
35353,pos
35354,neg
35355,neg
35356,neg
35357,neg
35358,neg
35359,pos
35360,neg
35361,neg
35362,neg
35363,neg
35364,neg
35365,neg
35366,neg
35367,pos
35368,neg
35369,neg
35370,neg
35371,neg
35372,neg
35373,neg
35374,neg
35375,neg
35376,pos
35377,pos
35378,neg
35379,pos
35380,neg
35381,pos
35382,neg
35383,neg
35384,neg
35385,neg
35386,neg
35387,neg
35388,neg
35389,neg
35390,neg
35391,neg
35392,neg
35393,pos
35394,neg
35395,neg
35396,neg
35397,neg
35398,neg
35399,neg
35400,pos
35401,pos
35402,neg
35403,neg
35404,neg
35405,neg
35406,neg
35407,neg
35408,neg
35409,neg
35410,neg
35411,pos
35412,neg
35413,pos
35414,neg
35415,neg
35416,pos
35417,neg
35418,neg
35419,neg
35420,neg
35421,neg
35422,pos
35423,neg
35424,neg
35425,neg
35426,pos
35427,neg
35428,neg
35429,pos
35430,neg
35431,pos
35432,neg
35433,pos
35434,neg
35435,pos
35436,neg
35437,neg
35438,neg
35439,neg
35440,neg
35441,neg
35442,neg
35443,neg
35444,neg
35445,pos
35446,neg
35447,neg
35448,neg
35449,neg
35450,neg
35451,neg
35452,neg
35453,neg
35454,neg
35455,neg
35456,neg
35457,neg
35458,neg
35459,neg
35460,neg
35461,neg
35462,pos
35463,pos
35464,neg
35465,neg
35466,neg
35467,neg
35468,neg
35469,neg
35470,neg
35471,pos
35472,neg
35473,pos
35474,neg
35475,pos
35476,neg
35477,pos
35478,neg
35479,neg
35480,pos
35481,pos
35482,neg
35483,neg
35484,neg
35485,pos
35486,pos
35487,pos
35488,neg
35489,pos
35490,neg
35491,neg
35492,neg
35493,neg
35494,neg
35495,pos
35496,neg
35497,neg
35498,neg
35499,neg
35500,neg
35501,neg
35502,neg
35503,neg
35504,neg
35505,neg
35506,neg
35507,pos
35508,neg
35509,neg
35510,neg
35511,pos
35512,neg
35513,pos
35514,neg
35515,neg
35516,neg
35517,neg
35518,neg
35519,neg
35520,neg
35521,pos
35522,neg
35523,neg
35524,neg
35525,neg
35526,neg
35527,neg
35528,neg
35529,neg
35530,neg
35531,neg
35532,pos
35533,neg
35534,neg
35535,neg
35536,neg
35537,neg
35538,neg
35539,neg
35540,neg
35541,neg
35542,neg
35543,neg
35544,neg
35545,neg
35546,neg
35547,neg
35548,neg
35549,neg
35550,pos
35551,neg
35552,neg
35553,neg
35554,neg
35555,neg
35556,pos
35557,neg
35558,neg
35559,neg
35560,neg
35561,neg
35562,neg
35563,pos
35564,neg
35565,neg
35566,neg
35567,neg
35568,neg
35569,pos
35570,neg
35571,pos
35572,neg
35573,neg
35574,pos
35575,neg
35576,neg
35577,neg
35578,neg
35579,neg
35580,neg
35581,neg
35582,neg
35583,neg
35584,neg
35585,pos
35586,neg
35587,neg
35588,neg
35589,neg
35590,pos
35591,neg
35592,neg
35593,neg
35594,neg
35595,pos
35596,pos
35597,neg
35598,neg
35599,neg
35600,neg
35601,pos
35602,pos
35603,neg
35604,neg
35605,neg
35606,neg
35607,neg
35608,pos
35609,neg
35610,neg
35611,neg
35612,pos
35613,neg
35614,pos
35615,pos
35616,neg
35617,pos
35618,neg
35619,neg
35620,pos
35621,neg
35622,neg
35623,neg
35624,neg
35625,neg
35626,pos
35627,neg
35628,neg
35629,pos
35630,pos
35631,neg
35632,neg
35633,neg
35634,pos
35635,neg
35636,pos
35637,neg
35638,neg
35639,neg
35640,neg
35641,neg
35642,neg
35643,neg
35644,neg
35645,neg
35646,neg
35647,pos
35648,neg
35649,neg
35650,neg
35651,pos
35652,neg
35653,neg
35654,neg
35655,neg
35656,neg
35657,neg
35658,neg
35659,neg
35660,neg
35661,neg
35662,neg
35663,neg
35664,neg
35665,neg
35666,neg
35667,neg
35668,neg
35669,neg
35670,neg
35671,pos
35672,pos
35673,neg
35674,pos
35675,pos
35676,neg
35677,neg
35678,pos
35679,neg
35680,neg
35681,neg
35682,pos
35683,pos
35684,neg
35685,pos
35686,pos
35687,pos
35688,neg
35689,neg
35690,pos
35691,pos
35692,neg
35693,pos
35694,neg
35695,neg
35696,neg
35697,neg
35698,neg
35699,neg
35700,neg
35701,neg
35702,neg
35703,neg
35704,neg
35705,neg
35706,neg
35707,neg
35708,neg
35709,neg
35710,pos
35711,neg
35712,neg
35713,neg
35714,neg
35715,neg
35716,pos
35717,neg
35718,neg
35719,neg
35720,neg
35721,pos
35722,neg
35723,neg
35724,pos
35725,neg
35726,neg
35727,neg
35728,pos
35729,neg
35730,neg
35731,neg
35732,neg
35733,neg
35734,neg
35735,neg
35736,pos
35737,neg
35738,pos
35739,neg
35740,pos
35741,neg
35742,neg
35743,neg
35744,pos
35745,neg
35746,pos
35747,neg
35748,pos
35749,pos
35750,pos
35751,pos
35752,neg
35753,pos
35754,neg
35755,neg
35756,neg
35757,pos
35758,pos
35759,neg
35760,pos
35761,pos
35762,pos
35763,neg
35764,pos
35765,pos
35766,pos
35767,neg
35768,neg
35769,pos
35770,neg
35771,pos
35772,neg
35773,neg
35774,neg
35775,neg
35776,neg
35777,neg
35778,neg
35779,neg
35780,neg
35781,pos
35782,neg
35783,neg
35784,neg
35785,neg
35786,neg
35787,neg
35788,neg
35789,neg
35790,neg
35791,neg
35792,neg
35793,neg
35794,neg
35795,neg
35796,neg
35797,neg
35798,neg
35799,neg
35800,neg
35801,neg
35802,neg
35803,neg
35804,neg
35805,neg
35806,neg
35807,neg
35808,neg
35809,neg
35810,neg
35811,neg
35812,neg
35813,neg
35814,neg
35815,neg
35816,neg
35817,neg
35818,neg
35819,neg
35820,neg
35821,neg
35822,pos
35823,pos
35824,neg
35825,pos
35826,neg
35827,neg
35828,neg
35829,neg
35830,neg
35831,neg
35832,neg
35833,pos
35834,neg
35835,neg
35836,neg
35837,neg
35838,neg
35839,neg
35840,neg
35841,neg
35842,neg
35843,neg
35844,pos
35845,neg
35846,neg
35847,neg
35848,neg
35849,neg
35850,pos
35851,pos
35852,neg
35853,neg
35854,neg
35855,neg
35856,neg
35857,pos
35858,neg
35859,pos
35860,pos
35861,neg
35862,neg
35863,pos
35864,pos
35865,pos
35866,pos
35867,neg
35868,pos
35869,pos
35870,pos
35871,neg
35872,neg
35873,neg
35874,neg
35875,neg
35876,neg
35877,pos
35878,neg
35879,neg
35880,neg
