id,label
7500,pos
7501,neg
7502,neg
7503,neg
7504,neg
7505,pos
7506,neg
7507,pos
7508,neg
7509,neg
7510,pos
7511,neg
7512,pos
7513,neg
7514,neg
7515,neg
7516,neg
7517,neg
7518,neg
7519,pos
7520,pos
7521,pos
7522,pos
7523,neg
7524,pos
7525,pos
7526,neg
7527,pos
7528,neg
7529,pos
7530,neg
7531,neg
7532,neg
7533,neg
7534,neg
7535,neg
7536,neg
7537,neg
7538,pos
7539,pos
7540,neg
7541,pos
7542,neg
7543,neg
7544,neg
7545,neg
7546,neg
7547,neg
7548,neg
7549,pos
7550,neg
7551,pos
7552,neg
7553,neg
7554,neg
7555,pos
7556,neg
7557,neg
7558,pos
7559,pos
7560,pos
7561,neg
7562,neg
7563,neg
7564,neg
7565,neg
7566,neg
7567,neg
7568,pos
7569,neg
7570,neg
7571,neg
7572,neg
7573,neg
7574,pos
7575,neg
7576,pos
7577,neg
7578,neg
7579,neg
7580,neg
7581,neg
7582,neg
7583,neg
7584,neg
7585,neg
7586,neg
7587,pos
7588,neg
7589,neg
7590,neg
7591,neg
7592,pos
7593,neg
7594,neg
7595,pos
7596,neg
7597,neg
7598,neg
7599,pos
7600,neg
7601,neg
7602,pos
7603,neg
7604,neg
7605,neg
7606,neg
7607,neg
7608,neg
7609,neg
7610,neg
7611,neg
7612,neg
7613,neg
7614,neg
7615,neg
7616,neg
7617,neg
7618,pos
7619,neg
7620,pos
7621,pos
7622,pos
7623,neg
7624,pos
7625,neg
7626,pos
7627,neg
7628,neg
7629,neg
7630,pos
7631,neg
7632,neg
7633,neg
7634,pos
7635,neg
7636,neg
7637,neg
7638,neg
7639,neg
7640,neg
7641,neg
7642,neg
7643,neg
7644,pos
7645,pos
7646,neg
7647,neg
7648,neg
7649,neg
7650,neg
7651,neg
7652,neg
7653,neg
7654,neg
7655,neg
7656,neg
7657,neg
7658,neg
7659,pos
7660,neg
7661,neg
7662,pos
7663,pos
7664,neg
7665,pos
7666,neg
7667,neg
