id,label
0,pos
1,pos
2,pos
3,neg
4,neg
5,neg
6,pos
7,neg
8,pos
9,pos
10,neg
11,pos
12,pos
13,pos
14,neg
15,pos
16,pos
17,pos
18,pos
19,pos
20,pos
21,neg
22,neg
23,neg
24,pos
25,pos
26,pos
27,neg
28,neg
29,pos
30,pos
31,neg
32,neg
33,neg
34,pos
35,pos
36,neg
37,neg
38,neg
39,neg
40,pos
41,pos
42,pos
43,pos
44,pos
45,neg
46,neg
47,pos
48,pos
49,pos
50,pos
51,pos
52,neg
53,pos
54,neg
55,pos
56,pos
57,pos
58,neg
59,pos
60,neg
61,pos
62,neg
63,pos
64,pos
65,pos
66,neg
67,pos
68,pos
69,pos
70,neg
71,neg
72,neg
73,pos
74,neg
75,neg
76,pos
77,pos
78,pos
79,pos
80,pos
81,pos
82,pos
83,pos
84,pos
85,pos
86,pos
87,pos
88,neg
89,neg
90,pos
91,pos
92,pos
93,neg
94,neg
95,pos
96,pos
97,neg
98,neg
99,neg
100,pos
101,neg
102,pos
103,pos
104,neg
105,neg
106,neg
107,neg
108,pos
109,pos
110,neg
111,neg
112,neg
113,pos
114,pos
115,neg
116,neg
117,pos
118,neg
119,neg
120,pos
121,pos
122,pos
123,neg
124,pos
125,neg
126,neg
127,neg
128,pos
129,neg
130,pos
131,pos
132,neg
133,neg
134,pos
135,pos
136,pos
137,pos
138,pos
139,pos
140,pos
141,pos
142,pos
143,neg
144,neg
145,pos
146,neg
147,pos
148,pos
149,pos
150,neg
151,neg
152,pos
153,neg
154,pos
155,pos
156,pos
157,pos
158,pos
159,neg
160,neg
161,pos
162,pos
163,neg
164,pos
165,neg
166,pos
167,neg
168,pos
169,neg
170,neg
171,pos
172,pos
173,neg
174,neg
175,pos
176,neg
177,neg
178,neg
179,pos
180,neg
181,pos
182,pos
183,neg
184,pos
185,pos
186,neg
187,pos
188,pos
189,neg
190,pos
191,neg
192,neg
193,pos
194,pos
195,neg
196,pos
197,neg
198,neg
199,pos
200,neg
201,neg
202,neg
203,neg
204,pos
205,pos
206,neg
207,pos
208,pos
209,neg
210,pos
211,neg
212,pos
213,neg
214,neg
215,pos
216,neg
217,neg
218,neg
219,pos
220,neg
221,pos
222,pos
223,pos
224,neg
225,pos
226,pos
227,pos
228,neg
229,pos
230,pos
231,neg
232,neg
233,neg
234,pos
235,pos
236,neg
237,pos
238,neg
239,pos
240,pos
241,pos
242,pos
243,pos
244,pos
245,pos
246,neg
247,pos
248,pos
249,pos
250,neg
251,neg
252,pos
253,pos
254,pos
255,pos
256,pos
257,neg
258,pos
259,pos
260,pos
261,pos
262,neg
263,pos
264,pos
265,pos
266,neg
267,neg
268,neg
269,pos
270,neg
271,pos
272,neg
273,pos
274,pos
275,pos
276,neg
277,neg
